supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_00084,"Edwards, Baker and Anderson",Asia-Pacific,Biotech,4230676,3184454,53,1760542,36,7,65,0.95,7,Medium,832,2025-11-01 10:05:48.786927+00:00,3.0,32580.0,56.26135198555474,1.0,0.0043647916422622805,81.66666666666667,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.35,0.714,high,44
S_00085,"Evans, Stewart and Walton",Europe,Manufacturing,3267752,1758454,53,722770,56,8,67,0.35,0,High,622,2025-11-01 10:05:48.786927+00:00,1.0,27715.0,77.01223701778034,1.0,0.0,85.0,Long-term partnership clause with annual reviews.,34.35,1.0,high,44
S_00086,Smith PLC,LATAM,Logistics,2554467,1592132,61,733777,27,8,98,0.87,8,Medium,804,2025-11-01 10:05:48.786927+00:00,1.0,13711.0,4.3388220368880015,0.0,0.001634962439358328,63.0,Standard contract with net 30 payment terms.,30.23,0.714,high,44
S_00087,"Ferrell, Jones and Lewis",Europe,Biotech,2749264,1626149,52,101535,26,11,80,0.9,6,Medium,815,2025-11-01 10:05:48.786927+00:00,0.0,0.0,51.19534807964202,0.0014310216652004435,0.0,80.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,70.74,0.714,high,44
S_00088,Anderson-Bailey,North America,Logistics,1325951,863387,75,706243,12,7,56,0.6,8,Low,710,2025-11-01 10:05:48.786927+00:00,3.0,34821.666666666664,47.17942608671679,1.0,0.3080952862758902,63.333333333333336,Supplier notified raw material shortages causing delays.,42.54,1.0,high,44
S_00089,Suarez LLC,LATAM,Logistics,178744,78185,33,720014,45,11,75,0.78,10,High,773,2025-11-01 10:05:48.786927+00:00,0.0,0.0,33.94583100262907,0.0,0.09068417582114793,75.0,Standard contract with net 30 payment terms.,34.05,0.286,low,44
S_00090,Moore-Bass,LATAM,IT Services,2806207,2001946,62,1839519,40,0,89,0.88,1,High,808,2025-11-01 10:05:48.786927+00:00,2.0,33365.0,75.12554453574052,0.9249132905696038,0.0,82.5,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,36.56,0.429,medium,44
S_00091,"Turner, Riggs and Roman",North America,Facilities,2460709,2187985,81,1486166,12,7,60,1.0,4,Low,850,2025-11-01 10:05:48.786927+00:00,0.0,0.0,81.0497058140161,0.013696358028882007,0.0,60.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,66.94,0.857,high,44
S_00092,"Smith, Montoya and Evans",North America,IT Services,435800,252429,55,315281,21,8,76,0.46,9,Medium,661,2025-11-01 10:05:48.786927+00:00,0.0,0.0,52.423720042444984,0.0,0.0050732422541375334,76.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.97,1.0,high,44
S_00093,"Garcia, Humphrey and Baker",North America,Biotech,1560426,1303610,79,1442637,21,7,87,0.34,2,High,619,2025-11-01 10:05:48.786927+00:00,3.0,26950.333333333332,49.895770593746505,0.7532450505261473,0.013039966778266071,91.33333333333333,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.72,1.0,high,44
S_00094,Newton and Sons,North America,Facilities,2180516,1854757,86,1156299,16,1,78,0.57,5,Low,699,2025-11-01 10:05:48.786927+00:00,1.0,40000.0,27.00697343091489,1.0,0.03375464030285756,80.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.14,0.571,medium,44
S_00095,Campbell-Clark,LATAM,IT Services,2559487,1608427,38,427788,30,7,56,0.71,3,Medium,748,2025-11-01 10:05:48.786927+00:00,2.0,32946.5,15.666783745242858,0.9696627017509573,0.48800807203003854,50.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.39,0.714,high,44
S_00096,Harris-Walters,Asia-Pacific,Manufacturing,3061167,2721292,84,840064,23,0,86,0.66,10,Medium,731,2025-11-01 10:05:48.786927+00:00,2.0,25270.5,42.37558852495856,0.5127734414837368,0.02846718530511219,69.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,64.25,0.714,high,44
S_00097,Wagner-King,LATAM,IT Services,461412,363532,29,1283107,57,5,64,0.93,10,High,825,2025-11-01 10:05:48.786927+00:00,1.0,4237.0,25.603794928679765,1.0,0.007218970166502948,50.0,Payment terms: net 30 days.,32.0,0.286,low,44
S_00098,Davis Group,Europe,Manufacturing,2152409,1833210,82,92675,25,12,78,0.74,0,Medium,759,2025-11-01 10:05:48.786927+00:00,1.0,5083.0,46.52990811675482,1.0,0.9988493365882799,84.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,40.46,0.857,high,44
S_00099,Williams-Cook,Asia-Pacific,IT Services,1152362,891629,22,431097,14,12,84,0.27,5,Medium,594,2025-11-01 10:05:48.786927+00:00,1.0,17820.0,86.32547866318737,0.9342982194936369,0.0,88.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,47.82,0.714,high,44
S_00100,Walsh LLC,Asia-Pacific,Facilities,2336125,2064415,37,1575648,27,12,57,0.86,7,Low,801,2025-11-01 10:05:48.786927+00:00,2.0,17084.0,38.47589523672111,1.0,0.0,90.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,61.22,0.571,medium,44
S_00101,Figueroa PLC,Europe,Facilities,1230755,1087538,71,777085,11,12,75,0.8,0,High,780,2025-11-01 10:05:48.786927+00:00,4.0,30842.75,66.82683238672516,1.0,0.26348185576883604,78.25,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,56.32,0.857,high,44
S_00102,"Patterson, Smith and Jones",Asia-Pacific,Biotech,1086737,641732,81,1981935,29,1,93,0.56,3,Medium,696,2025-11-01 10:05:48.786927+00:00,1.0,36896.0,83.40628493604086,1.0,0.006199299880382561,76.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,43.86,0.429,medium,44
S_00103,"Mckee, Gardner and Davenport",Europe,Manufacturing,4759426,3415849,59,1917124,50,4,91,0.46,6,High,661,2025-11-01 10:05:48.786927+00:00,1.0,9238.0,83.59939740519083,1.0,0.0,91.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,66.95,0.857,high,44
S_00104,"Tran, Jordan and Williams",Asia-Pacific,Facilities,430396,197147,30,1870717,40,2,74,0.96,7,Medium,836,2025-11-01 10:05:48.786927+00:00,1.0,27802.0,69.04562890680297,1.0,0.017563751303033514,60.0,No clear penalty clause; termination ambiguous.,56.05,0.286,low,44
S_00105,Nolan-Flynn,Europe,Facilities,4581463,3332835,62,1301116,32,4,52,0.54,5,High,689,2025-11-01 10:05:48.786927+00:00,0.0,0.0,63.02198629894673,0.0,0.012375160002945449,52.0,Payment terms: net 30 days.,32.6,0.429,medium,44
S_00106,Nolan and Sons,Asia-Pacific,Manufacturing,3780379,3366290,47,1151827,47,5,53,0.96,6,High,836,2025-11-01 10:05:48.786927+00:00,2.0,36010.5,36.05457167227087,0.9829965598866022,0.4880597890899422,54.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,46.39,0.714,high,44
S_00107,"Wright, Garcia and Deleon",LATAM,Manufacturing,1074749,786054,82,1351113,44,0,53,0.96,5,High,836,2025-11-01 10:05:48.786927+00:00,0.0,0.0,80.60239756487844,0.011839183343317444,0.016571992199412015,53.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,57.51,0.429,medium,44
S_00108,Dickson-Brady,Europe,Manufacturing,1106326,901554,70,444440,43,3,64,0.83,5,Medium,790,2025-11-01 10:05:48.786927+00:00,2.0,15734.0,45.89891536254864,0.9655587043715885,0.9776837077702372,80.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.42,0.571,medium,44
S_00109,Hancock and Sons,Europe,Logistics,73786,49444,22,240532,48,0,58,0.42,0,Medium,647,2025-11-01 10:05:48.786927+00:00,2.0,31115.0,20.956758402120087,0.9902342864367423,0.017096783672511575,61.5,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,68.39,0.714,high,44
S_00110,Johnson-Doyle,North America,Logistics,2045914,1089825,16,1565495,32,8,57,0.67,1,Medium,734,2025-11-01 10:05:48.786927+00:00,3.0,15090.333333333334,13.834616194287726,0.3542081916333088,0.0,78.33333333333333,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.13,0.571,medium,44
S_00111,Patton-Jenkins,North America,Facilities,3087003,2012476,78,100943,52,12,92,0.61,8,Medium,713,2025-11-01 10:05:48.786927+00:00,2.0,13476.5,74.27103751410762,1.0,0.4654632800919123,71.5,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,73.61,1.0,high,44
S_00112,"Shields, Cochran and Adams",LATAM,Facilities,311310,190875,13,1038168,51,7,54,0.25,1,Medium,587,2025-11-01 10:05:48.786927+00:00,1.0,16299.0,24.311151441296776,0.9657648121910444,0.01944481407711173,91.0,No clear penalty clause; termination ambiguous.,59.84,0.714,high,44
S_00113,"Rodriguez, Brennan and Garrison",Asia-Pacific,Biotech,1294314,927425,70,1503492,26,6,88,0.25,8,High,587,2025-11-01 10:05:48.786927+00:00,2.0,21037.5,42.150679704693395,0.9566243733183923,0.012447781234625171,83.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,60.75,1.0,high,44
S_00114,Gonzalez Group,North America,Manufacturing,4290869,3545958,83,1850683,55,8,96,0.68,3,Medium,738,2025-11-01 10:05:48.786927+00:00,3.0,17870.0,49.46869010508425,0.6104128790696411,0.0,63.333333333333336,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,62.27,1.0,high,44
S_00115,Torres-Pope,LATAM,Facilities,1966743,1195769,12,665461,33,5,92,0.53,4,Medium,685,2025-11-01 10:05:48.786927+00:00,4.0,15438.0,55.43527933975673,1.0,0.21668689896180987,72.25,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,35.73,0.286,low,44
S_00116,Walker Ltd,LATAM,Manufacturing,1330428,592855,10,205517,33,1,97,0.75,5,Low,762,2025-11-01 10:05:48.786927+00:00,0.0,0.0,12.031162791605018,0.0,0.010480203432281109,97.0,Standard contract with net 30 payment terms.,27.97,0.0,low,44
S_00117,Ross LLC,Asia-Pacific,Manufacturing,4717176,2855798,85,1983692,54,6,96,0.25,0,Low,587,2025-11-01 10:05:48.786927+00:00,1.0,2844.0,19.990103991346388,0.9086456010141888,0.0,93.0,No clear penalty clause; termination ambiguous.,52.37,1.0,high,44
S_00118,Rasmussen LLC,Europe,Logistics,2671011,1945479,28,1786864,12,5,85,0.48,5,High,668,2025-11-01 10:05:48.786927+00:00,1.0,41257.0,33.33138971804701,1.0,1.0,90.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.5,0.714,high,44
S_00119,May-Ross,LATAM,Biotech,2386799,2117743,79,1296756,49,10,85,0.66,0,Medium,731,2025-11-01 10:05:48.786927+00:00,0.0,0.0,82.61149309282322,0.0,0.03529569918688394,85.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.73,0.714,high,44
S_00120,"Rivera, Johnson and Wiley",Asia-Pacific,IT Services,2293514,1974185,44,22804,17,2,86,0.22,10,Medium,577,2025-11-01 10:05:48.786927+00:00,3.0,38110.666666666664,37.09411211268511,0.70411408996139,0.0,62.333333333333336,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,38.02,0.571,medium,44
S_00121,White-Estes,North America,Manufacturing,1240130,958689,27,798936,32,7,71,0.79,2,Medium,776,2025-11-01 10:05:48.786927+00:00,2.0,11396.0,61.253007692239905,1.0,0.002799572085804706,79.0,Supplier notified raw material shortages causing delays.,45.03,0.429,medium,44
S_00122,Johnson-Carlson,North America,Manufacturing,2771120,1324013,79,114359,49,1,67,0.82,7,Medium,787,2025-11-01 10:05:48.786927+00:00,2.0,22782.0,44.91703513010404,0.5685569899439566,0.47509538373208504,67.5,Penalty clause included for delayed delivery.,15.42,0.714,high,44
S_00123,Chandler-Edwards,LATAM,IT Services,4124025,2094115,65,248692,28,6,57,0.69,4,Medium,741,2025-11-01 10:05:48.786927+00:00,3.0,28400.0,50.58800353685994,1.0,0.0,85.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.79,0.857,high,44
S_00124,"Joyce, Wilson and Lam",Asia-Pacific,Manufacturing,4132171,2108478,76,124886,6,3,69,0.62,3,Medium,717,2025-11-01 10:05:48.786927+00:00,0.0,0.0,73.76607037031286,0.019843035573133046,0.0048882999349912975,69.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,56.63,0.429,medium,44
S_00125,Scott Ltd,North America,Manufacturing,2193452,1422876,55,378458,14,6,84,0.43,3,Medium,650,2025-11-01 10:05:48.786927+00:00,3.0,16589.666666666668,56.364866820490356,0.9746670700375063,0.31059159862672864,64.33333333333333,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,44.25,1.0,high,44
S_00126,Smith-Frost,North America,Facilities,3020969,1236696,9,1817975,26,9,77,0.26,9,Medium,591,2025-11-01 10:05:48.786927+00:00,4.0,36386.25,44.678081945683864,0.9564513332555736,0.04341950349235644,73.75,Penalty clause included for delayed delivery.,22.5,0.714,high,44
S_00127,"Mcdaniel, Bentley and Mclaughlin",LATAM,Manufacturing,3553870,3138422,21,1690494,45,7,94,0.43,5,High,650,2025-11-01 10:05:48.786927+00:00,0.0,0.0,16.9313568940808,0.0,0.001153810740206402,94.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,45.72,0.571,medium,44
S_00128,Diaz Inc,LATAM,Biotech,938044,412104,39,1574066,27,3,71,0.39,2,High,636,2025-11-01 10:05:48.786927+00:00,0.0,0.0,38.814844388147144,0.0,0.03682690100905387,71.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,41.95,0.286,low,44
S_00129,"Mccall, Hanson and Alvarado",Europe,IT Services,1006524,579304,82,1719256,15,3,56,0.62,2,High,717,2025-11-01 10:05:48.786927+00:00,2.0,12553.0,75.31995538603353,1.0,0.0,75.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,36.18,0.429,medium,44
S_00130,Cortez LLC,North America,Logistics,1505415,1318210,80,1046238,35,12,86,0.68,9,Medium,738,2025-11-01 10:05:48.786927+00:00,0.0,0.0,79.62722468866404,0.0,0.023581410397295093,86.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,49.95,0.571,medium,44
S_00131,"Parker, Ortiz and Powell",Asia-Pacific,IT Services,4785300,2275308,8,993398,34,10,69,0.71,4,Medium,748,2025-11-01 10:05:48.786927+00:00,2.0,24496.5,33.75858170714742,0.4543007930146149,0.504340428264887,78.5,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,24.53,0.571,medium,44
S_00132,Spencer-Lee,Asia-Pacific,Facilities,3002305,1879313,7,783298,59,4,54,0.61,10,Low,713,2025-11-01 10:05:48.786927+00:00,0.0,0.0,7.474866761670536,0.08309225920883259,0.0,54.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,16.4,0.143,low,44
S_00133,"Bentley, Byrd and Orr",LATAM,Facilities,807461,557281,5,953159,57,9,91,0.69,3,Medium,741,2025-11-01 10:05:48.786927+00:00,0.0,0.0,2.1723527803529805,0.0,0.025589220798716193,91.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,44.87,0.286,low,44
S_00134,"Carroll, Sullivan and Bass",North America,Facilities,4039865,1825012,43,1508028,11,8,91,0.6,2,High,710,2025-11-01 10:05:48.786927+00:00,0.0,0.0,42.00316230337765,0.0,0.0,91.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.83,0.286,low,44
S_00135,Mitchell-Jordan,Europe,IT Services,3722182,2182784,36,822471,32,12,71,0.99,10,Medium,846,2025-11-01 10:05:48.786927+00:00,0.0,0.0,36.57402201874927,0.0,0.0,71.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,33.78,0.286,low,44
S_00136,"Lawson, Morris and Ramos",North America,Biotech,2857242,2112043,36,538473,52,10,88,0.25,2,Medium,587,2025-11-01 10:05:48.786927+00:00,0.0,0.0,37.55865412904318,0.0,0.0,88.0,Penalty clause included for delayed delivery.,15.5,0.571,medium,44
S_00137,"Lewis, Kennedy and Santana",Asia-Pacific,IT Services,4938373,4364772,89,1398598,31,2,88,0.73,1,Medium,755,2025-11-01 10:05:48.786927+00:00,0.0,0.0,89.69357431331105,0.008171023325416627,0.0,88.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,68.11,0.429,medium,44
S_00138,"Jackson, Miller and Robertson",Asia-Pacific,Logistics,3209815,2359400,87,1923542,39,1,91,0.71,10,Medium,748,2025-11-01 10:05:48.786927+00:00,1.0,10890.0,48.959306796592124,0.9473580238102989,0.9917208100895489,76.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,32.17,0.571,medium,44
S_00139,"Harvey, Davis and Crane",Asia-Pacific,Logistics,3085234,2701383,43,1997404,55,7,62,0.21,3,Low,573,2025-11-01 10:05:48.786927+00:00,2.0,35146.5,54.010350653003094,0.9869148726633096,0.0,65.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,56.37,0.857,high,44
S_00140,Chambers and Sons,North America,Biotech,1349774,1060162,67,89162,48,5,99,0.26,9,High,591,2025-11-01 10:05:48.786927+00:00,2.0,15627.5,52.86828764461694,1.0,0.02647493161310458,52.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.14,1.0,high,44
S_00141,Hernandez Inc,Europe,Biotech,3210155,2582639,21,1522430,34,0,76,0.32,5,Medium,612,2025-11-01 10:05:48.786927+00:00,2.0,25607.5,47.893794348194724,1.0,0.0,78.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,15.34,0.429,medium,44
S_00142,Riggs PLC,Asia-Pacific,Facilities,2042547,1055999,30,659001,57,12,80,0.98,3,Medium,843,2025-11-01 10:05:48.786927+00:00,1.0,4984.0,82.45817584503025,1.0,0.016327772209106292,59.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,30.93,0.571,medium,44
S_00143,Gibson Ltd,LATAM,IT Services,4835024,3815133,64,1116163,32,2,62,0.99,9,High,846,2025-11-01 10:05:48.786927+00:00,0.0,0.0,65.14950327824245,0.04870546185219809,0.01247765345521614,62.0,Standard contract with net 30 payment terms.,33.9,0.429,medium,44
S_00144,"Lee, Horton and Snyder",LATAM,IT Services,2147178,1454220,13,1501915,60,8,57,0.24,4,High,584,2025-11-01 10:05:48.786927+00:00,0.0,0.0,13.856554319738809,0.0,0.0,57.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,59.87,0.714,high,44
S_00145,Hernandez Ltd,Europe,Facilities,1394797,621879,28,1722750,34,5,51,0.42,6,High,647,2025-11-01 10:05:48.786927+00:00,3.0,25377.666666666668,53.20740590860047,1.0,0.3663723014976969,88.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,21.63,0.571,medium,44
S_00146,Stafford Inc,LATAM,Manufacturing,4261140,2503233,3,678330,12,11,91,0.5,5,Medium,675,2025-11-01 10:05:48.786927+00:00,0.0,0.0,3.203704718380762,0.07246268709877639,0.005696190954082266,91.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,16.59,0.286,low,44
S_00147,Robinson-Brock,LATAM,Logistics,1204269,938632,60,950785,45,0,55,0.23,0,High,580,2025-11-01 10:05:48.786927+00:00,0.0,0.0,58.30998628563905,0.0,0.0,55.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,43.62,0.714,high,44
S_00148,"Holmes, Williams and Wright",LATAM,Manufacturing,1304261,1027870,30,641559,13,0,65,0.64,6,Medium,724,2025-11-01 10:05:48.786927+00:00,2.0,15611.5,64.09799908883541,1.0,0.5126396019825137,78.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,31.19,0.286,low,44
S_00149,Bryant Group,LATAM,Biotech,3884546,2594981,80,1090821,42,3,95,0.25,2,High,587,2025-11-01 10:05:48.786927+00:00,1.0,34280.0,14.123374534564197,0.9520729736244352,1.0,70.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,59.75,0.857,high,44
S_00150,"Schmidt, Hansen and Stewart",Europe,Biotech,63122,38396,85,1411348,11,8,73,0.69,1,Low,741,2025-11-01 10:05:48.786927+00:00,0.0,0.0,83.7608938127769,0.029122147399555005,0.0,73.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,46.16,0.571,medium,44
S_00151,Salazar-Ball,North America,Facilities,4614090,3860450,5,1343098,30,5,66,0.61,0,Medium,713,2025-11-01 10:05:48.786927+00:00,4.0,29559.25,28.983498041068962,0.8148010442201531,0.25853164828469555,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,59.82,0.286,low,44
S_00152,"Simmons, Meadows and Griffin",North America,Biotech,616730,473397,42,289780,8,5,84,0.48,5,Low,668,2025-11-01 10:05:48.786927+00:00,1.0,42230.0,80.68364427849208,0.9452978326188971,0.043553561541320396,64.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,47.51,0.571,medium,44
S_00153,Manning Group,LATAM,Facilities,1518754,1087227,17,142331,51,12,79,0.86,0,High,801,2025-11-01 10:05:48.786927+00:00,1.0,43820.0,25.0333843280434,1.0,0.0,62.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.4,0.571,medium,44
S_00154,Green-Wright,North America,IT Services,417473,361817,65,845136,58,8,80,0.83,4,High,790,2025-11-01 10:05:48.786927+00:00,1.0,29434.0,65.20887568885531,0.9456398210048753,0.0,72.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.56,0.857,high,44
S_00155,"Ramirez, Strickland and Washington",North America,IT Services,1653091,887062,47,926353,31,11,78,0.43,6,Medium,650,2025-11-01 10:05:48.786927+00:00,3.0,37185.0,67.94123199070549,0.9354514687814902,0.0,63.666666666666664,Payment terms: net 30 days.,30.66,1.0,high,44
S_00156,Hill Inc,LATAM,IT Services,1617136,1394222,66,569353,57,1,96,0.6,6,High,710,2025-11-01 10:05:48.786927+00:00,2.0,39103.0,59.84576991425944,0.9634019998224919,0.5049957727047667,75.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,36.49,0.571,medium,44
S_00157,"Mitchell, Nelson and Flores",Asia-Pacific,Manufacturing,1563778,688116,84,630001,25,7,88,0.64,6,High,724,2025-11-01 10:05:48.786927+00:00,1.0,20539.0,78.96670779909827,1.0,0.0,60.0,Supplier notified raw material shortages causing delays.,43.42,0.857,high,44
S_00158,"Miller, Hernandez and Reyes",North America,IT Services,3773773,2669664,55,585784,46,12,53,0.48,1,Medium,668,2025-11-01 10:05:48.786927+00:00,3.0,27259.666666666668,18.777133666401898,0.6515568881344195,0.0,76.33333333333333,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,73.2,1.0,high,44
S_00159,Mccarthy Inc,Europe,Manufacturing,3457538,1629847,77,1432055,56,7,52,0.49,2,High,671,2025-11-01 10:05:48.786927+00:00,1.0,27086.0,23.742205687497165,1.0,0.0,54.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,43.91,1.0,high,44
S_00160,Russell-Daniels,North America,Biotech,3122985,1488786,57,1999827,29,5,78,0.49,1,Medium,671,2025-11-01 10:05:48.786927+00:00,3.0,23220.333333333332,27.477291695659666,0.7488208402020513,0.0,80.33333333333333,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,40.54,0.714,high,44
S_00161,Brown-Wall,Asia-Pacific,IT Services,4491431,2357129,14,64344,53,2,81,0.49,8,Medium,671,2025-11-01 10:05:48.786927+00:00,4.0,29394.0,50.654404778888285,1.0,0.028278599462950086,86.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.8,0.571,medium,44
S_00162,Stein-Silva,Asia-Pacific,Facilities,4761652,2415515,78,608898,50,7,62,0.29,1,High,601,2025-11-01 10:05:48.786927+00:00,1.0,13334.0,52.82811291453497,0.9976369630972388,0.0,89.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,62.51,1.0,high,44
S_00163,"Smith, Gilmore and Johnston",LATAM,Manufacturing,671193,540482,40,1410561,28,11,54,0.56,8,Medium,696,2025-11-01 10:05:48.786927+00:00,1.0,45372.0,25.07323996178022,1.0,0.034408159736826475,71.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,54.04,0.429,medium,44
S_00164,Smith-Bell,Europe,IT Services,2566218,1679276,15,431486,56,2,65,0.88,7,High,808,2025-11-01 10:05:48.786927+00:00,4.0,26922.25,21.9439814109815,0.9957693018789621,0.23604832349721883,74.75,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,31.46,0.286,low,44
S_00165,Castaneda-Ashley,LATAM,Biotech,4697468,2183785,11,147883,25,6,95,0.66,7,Medium,731,2025-11-01 10:05:48.786927+00:00,1.0,2224.0,17.28582918607165,0.982928734966181,0.020697458810920367,77.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,39.98,0.429,medium,44
S_00166,Medina-Navarro,North America,Logistics,3484577,3087996,82,165535,34,7,93,0.86,8,Medium,801,2025-11-01 10:05:48.786927+00:00,2.0,37353.5,44.644325204445536,0.9803693471283461,0.5084049925231201,66.5,Standard contract with net 30 payment terms.,34.52,1.0,high,44
